Category,SKU,ProductName,Location,Bin,BatchSerialNumber,ExpiryDate,Discount,StockValue,OnHand,VolumeOnHand,Available,OnOrder,InTransit,Allocated,Status,Unit,Family,StockLocator,Brand,PriceTier1,PriceTier2,PriceTier3,NextDeliveryDate,AdditionalAttribute1,AdditionalAttribute2,AdditionalAttribute3,AdditionalAttribute4,AdditionalAttribute5,AdditionalAttribute6,AdditionalAttribute7,AdditionalAttribute8,AdditionalAttribute9,AdditionalAttribute10
"Raw materials - HotBot","WIP-ENC-002","Assembled HotBot enclosure v1 (without foams)","Barracuda (assemblies)","","",,"",4926.7163,44.0000,0.0000,44.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","WIP-ENC-002","Assembled HotBot enclosure v1 (without foams)","JJ Harnessing","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","WIP-ENC-002","Assembled HotBot enclosure v1 (without foams)","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","WIP-ENC-002","Assembled HotBot enclosure v1 (without foams)","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,11.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","WIP-ENC-003","Assembled HotBot Lite Enclosure Base","Barracuda (assemblies)","","",,"",76137.9419,908.0000,0.0000,908.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","WIP-ENC-003","Assembled HotBot Lite Enclosure Base","JJ Harnessing","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","WIP-ENC-003","Assembled HotBot Lite Enclosure Base","Plentify Office - Oude Molen","","",,"",936.7970,11.0000,0.0000,11.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","WIP-ENC-005","Assembled HotBot Lite Enclosure Inner Cover Assembly","Barracuda (assemblies)","","",,"",37638.2460,908.0000,0.0000,908.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","WIP-ENC-005","Assembled HotBot Lite Enclosure Inner Cover Assembly","JJ Harnessing","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","WIP-ENC-005","Assembled HotBot Lite Enclosure Inner Cover Assembly","Plentify Office - Oude Molen","","",,"",470.9150,11.0000,0.0000,11.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","WIP-ENC-004","Assembled HotBot Lite Enclosure Lid","Barracuda (assemblies)","","",,"",37291.2026,908.0000,0.0000,908.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","WIP-ENC-004","Assembled HotBot Lite Enclosure Lid","JJ Harnessing","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","WIP-ENC-004","Assembled HotBot Lite Enclosure Lid","Plentify Office - Oude Molen","","",,"",466.7519,11.0000,0.0000,11.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","WIP-CLIP-001","Assembled pipe clip v1","FY21 - pre-VAT registration","WIP","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","WIP-CLIP-001","Assembled pipe clip v1","JJ Harnessing","","",,"",5253.1120,2960.0000,0.0000,2960.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","WIP-CLIP-001","Assembled pipe clip v1","Macrowatt","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","WIP-CLIP-001","Assembled pipe clip v1","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","WIP-CLIP-001","Assembled pipe clip v1","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","WIP-CLIP-001","Assembled pipe clip v1","THD Africa","","",,"",25200.7942,14200.0000,0.0000,14200.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","WIP-RATTLE-001","Assembled rattlesnake head v1","FY21 - pre-VAT registration","WIP","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials","WIP-ENC-006","Assembled WiFi Gateway enclosure","Plentify Office - Oude Molen","","",,"",3354.2405,13.0000,0.0000,13.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - kits","MEC-BAG-0002","Baggie for spares: zip-lock 12 x 8 cm","Plentify Office - Oude Molen","","",,"",188.7278,1000.0000,0.0000,1000.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - kits","MEC-BAG-0002","Baggie for spares: zip-lock 12 x 8 cm","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - kits","MEC-BAG-0003","Baggie for spares: zip-lock 42 x 30.5cm","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - kits","MEC-BAG-0003","Baggie for spares: zip-lock 42 x 30.5cm","Plentify StoreAll","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - kits","MEC-BAG-0001","Baggie for spares: zip-lock 6.5 x 8 cm","Plentify Office - Oude Molen","","",,"",558.4435,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - kits","MEC-BAG-0001","Baggie for spares: zip-lock 6.5 x 8 cm","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - kits","MEC-BAG-0001","Baggie for spares: zip-lock 6.5 x 8 cm","Plentify StoreAll","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","MEC-ELC-0013","Base Cover Insert Cap (bottom)","JJ Harnessing","","",,"",997.0251,374.0000,0.0000,374.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","MEC-ELC-0013","Base Cover Insert Cap (bottom)","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","LAB-ENC-0005","Battery tab","Barracuda (assemblies)","","",,"",891.4600,4030.0000,0.0000,4030.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","LAB-ENC-0005","Battery tab","FY21 - pre-VAT registration","tmp_FY21","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","LAB-ENC-0005","Battery tab","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","LAB-ENC-0005","Battery tab","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Work in Progress - Manufacturing","WIP-BAT-001","Battery with heatshrink","Barracuda (assemblies)","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Work in Progress - Manufacturing","WIP-BAT-001","Battery with heatshrink","FY21 - pre-VAT registration","WIP","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"HotBot ","WIP-KIT-V2-01","BIG V2 base kit that is agnostic to the final kit type","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"HotBot ","WIP-KIT-V2-01","BIG V2 base kit that is agnostic to the final kit type","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","MEC-FST-0016","Biodegradable Twisty Tie Wire (m)","JJ Harnessing","","",,"",94.9900,230.0000,0.0000,230.0000,0.0000,0.0000,0.0000,ACTIVE,"m","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","MEC-FST-0016","Biodegradable Twisty Tie Wire (m)","Plentify Office - Oude Molen","","",,"",854.9100,2070.0000,0.0000,2070.0000,0.0000,0.0000,0.0000,ACTIVE,"m","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","MEC-FST-0016","Biodegradable Twisty Tie Wire (m)","THD Africa","","",,"",949.9000,2300.0000,0.0000,2300.0000,0.0000,0.0000,0.0000,ACTIVE,"m","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","MEC-FST-0016","Biodegradable Twisty Tie Wire (m)","Wirecon","","",,"",189.9800,460.0000,0.0000,460.0000,0.0000,0.0000,0.0000,ACTIVE,"m","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","CON-SMD-0025","BK-912 Single-cell CR2032 Retainer","Barracuda (assemblies)","","",,"",27116.0000,9500.0000,0.0000,9500.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"BK-912_CR2032_RETAINER","","","","","","","BK-912","BK-912_CR2032_RETAINER","https://www.memoryprotectiondevices.com/datasheets/BK-912-datasheet.pdf"
"Raw materials - HotBot","CON-SMD-0025","BK-912 Single-cell CR2032 Retainer","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"BK-912_CR2032_RETAINER","","","","","","","BK-912","BK-912_CR2032_RETAINER","https://www.memoryprotectiondevices.com/datasheets/BK-912-datasheet.pdf"
"Raw materials - HotBot","CON-SMD-0025","BK-912 Single-cell CR2032 Retainer","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"BK-912_CR2032_RETAINER","","","","","","","BK-912","BK-912_CR2032_RETAINER","https://www.memoryprotectiondevices.com/datasheets/BK-912-datasheet.pdf"
"Raw materials - sensors","WRE-SHR-0009","Black heat shrink 3.2mm (2 to 1 shrink ratio)","JJ Harnessing","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"m","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","WRE-SHR-0009","Black heat shrink 3.2mm (2 to 1 shrink ratio)","Macrowatt","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"m","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","WRE-SHR-0009","Black heat shrink 3.2mm (2 to 1 shrink ratio)","Plentify Office - Oude Molen","","",,"",3377.9044,500.0000,0.0000,500.0000,0.0000,0.0000,0.0000,ACTIVE,"m","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","WRE-SHR-0009","Black heat shrink 3.2mm (2 to 1 shrink ratio)","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"m","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","WRE-SHR-0009","Black heat shrink 3.2mm (2 to 1 shrink ratio)","THD Africa","","",,"",2485.1531,450.0000,0.0000,450.0000,0.0000,0.0000,0.0000,ACTIVE,"m","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","WRE-SHR-0009","Black heat shrink 3.2mm (2 to 1 shrink ratio)","Wirecon","","",,"",3229.2766,478.0000,0.0000,478.0000,0.0000,0.0000,0.0000,ACTIVE,"m","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","WRE-SHR-0006","Black heat shrink 7mm (2 to 1 shrink ratio)","CST Electronics","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"m","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","WRE-SHR-0006","Black heat shrink 7mm (2 to 1 shrink ratio)","Macrowatt","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"m","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","WRE-SHR-0006","Black heat shrink 7mm (2 to 1 shrink ratio)","Plentify Office - Oude Molen","","",,"",4758.6622,448.0000,0.0000,448.0000,0.0000,0.0000,0.0000,ACTIVE,"m","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","WRE-SHR-0006","Black heat shrink 7mm (2 to 1 shrink ratio)","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"m","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","WRE-SHR-0006","Black heat shrink 7mm (2 to 1 shrink ratio)","THD Africa","","",,"",7458.5588,700.0000,0.0000,700.0000,0.0000,0.0000,0.0000,ACTIVE,"m","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","WRE-SHR-0006","Black heat shrink 7mm (2 to 1 shrink ratio)","Wirecon","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"m","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","WRE-SHR-0007","Black heat shrink, 1.2mm (2 to 1 shrink ratio)","CST Electronics","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"m","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","WRE-SHR-0007","Black heat shrink, 1.2mm (2 to 1 shrink ratio)","JJ Harnessing","","",,"",193.4761,33.0000,0.0000,33.0000,0.0000,0.0000,0.0000,ACTIVE,"m","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","WRE-SHR-0007","Black heat shrink, 1.2mm (2 to 1 shrink ratio)","Macrowatt","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"m","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","WRE-SHR-0007","Black heat shrink, 1.2mm (2 to 1 shrink ratio)","Plentify Office - Oude Molen","","",,"",2243.4993,500.0000,0.0000,500.0000,0.0000,0.0000,0.0000,ACTIVE,"m","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","WRE-SHR-0007","Black heat shrink, 1.2mm (2 to 1 shrink ratio)","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"m","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","WRE-SHR-0007","Black heat shrink, 1.2mm (2 to 1 shrink ratio)","THD Africa","","",,"",3140.9280,700.0000,0.0000,700.0000,0.0000,0.0000,0.0000,ACTIVE,"m","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","WRE-SHR-0007","Black heat shrink, 1.2mm (2 to 1 shrink ratio)","Wirecon","","",,"",3517.8061,600.0000,0.0000,600.0000,0.0000,0.0000,0.0000,ACTIVE,"m","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","WRE-SHR-0008","Black heat shrink, 2.4mm (2 to 1 shrink ratio)","CST Electronics","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"m","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","WRE-SHR-0008","Black heat shrink, 2.4mm (2 to 1 shrink ratio)","Macrowatt","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"m","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","WRE-SHR-0008","Black heat shrink, 2.4mm (2 to 1 shrink ratio)","Plentify Office - Oude Molen","","",,"",2833.5729,500.0000,0.0000,500.0000,0.0000,0.0000,0.0000,ACTIVE,"m","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","WRE-SHR-0008","Black heat shrink, 2.4mm (2 to 1 shrink ratio)","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"m","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","WRE-SHR-0008","Black heat shrink, 2.4mm (2 to 1 shrink ratio)","THD Africa","","",,"",2638.4034,400.0000,0.0000,400.0000,0.0000,0.0000,0.0000,ACTIVE,"m","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","WRE-SHR-0008","Black heat shrink, 2.4mm (2 to 1 shrink ratio)","Wirecon","","",,"",2638.4034,400.0000,0.0000,400.0000,0.0000,0.0000,0.0000,ACTIVE,"m","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","WRE-SHR-0005","Blue heat shrink 7mm (2 to 1 shrink ratio)","Macrowatt","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"m","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","WRE-SHR-0005","Blue heat shrink 7mm (2 to 1 shrink ratio)","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"m","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","WRE-SHR-0005","Blue heat shrink 7mm (2 to 1 shrink ratio)","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"m","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","WRE-SHR-0005","Blue heat shrink 7mm (2 to 1 shrink ratio)","THD Africa","","",,"",4470.9539,500.0000,0.0000,500.0000,0.0000,0.0000,0.0000,ACTIVE,"m","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","MEC-WTP-0006","Bottom double sided tape (PLE001-TB1)","JJ Harnessing","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","MEC-WTP-0006","Bottom double sided tape (PLE001-TB1)","Plentify Office - Oude Molen","","",,"",3245.7600,588.0000,0.0000,588.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","MEC-WTP-0006","Bottom double sided tape (PLE001-TB1)","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","MEC-WTP-0005","Bottom half hole foam (PLE001-HHB)","JJ Harnessing","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","MEC-WTP-0005","Bottom half hole foam (PLE001-HHB)","Plentify Office - Oude Molen","","",,"",14701.0000,6100.0000,0.0000,6100.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","MEC-WTP-0005","Bottom half hole foam (PLE001-HHB)","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","MEC-WTP-0004","Bottom tooth foam (PLE001-TB)","JJ Harnessing","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","MEC-WTP-0004","Bottom tooth foam (PLE001-TB)","Plentify Office - Oude Molen","","",,"",16182.0000,6200.0000,0.0000,6200.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","MEC-WTP-0004","Bottom tooth foam (PLE001-TB)","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"HotBot ","LAB-ENC-0011","Butcher Paper Diffusion Sticker","Plentify Office - Oude Molen","","",,"",138.1800,65800.0000,0.0000,65800.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"HotBot ","LAB-ENC-0011","Butcher Paper Diffusion Sticker","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,-11.0000,0.0000,0.0000,11.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","MEC-FST-0017","Cable Sleeve (adhesive type)","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,500.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,2025/03/12,"","","","","","","","","",""
"Raw materials - sensors","MEC-FST-0003","Cable tie, 100 x 2.5mm, black","Plentify Office - Oude Molen","","",,"",106.1587,800.0000,0.0000,800.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","MEC-FST-0003","Cable tie, 100 x 2.5mm, black","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","MEC-FST-0008","Cable tie, 100 x 2.5mm, grey","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","MEC-FST-0008","Cable tie, 100 x 2.5mm, grey","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","MEC-FST-0005","Cable tie, 100 x 2.5mm, white","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","MEC-FST-0004","Cable tie, 100 x 2.5mm, yellow","JJ Harnessing","","",,"",18.2489,100.0000,0.0000,100.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","MEC-FST-0004","Cable tie, 100 x 2.5mm, yellow","Macrowatt","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","MEC-FST-0004","Cable tie, 100 x 2.5mm, yellow","Plentify Office - Oude Molen","","",,"",1508.3002,8100.0000,0.0000,8100.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","MEC-FST-0004","Cable tie, 100 x 2.5mm, yellow","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","MEC-FST-0004","Cable tie, 100 x 2.5mm, yellow","THD Africa","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","MEC-FST-0004","Cable tie, 100 x 2.5mm, yellow","Wirecon","","",,"",1551.9348,8500.0000,0.0000,8500.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","MEC-FST-0001","Cable tie, 140 x 3.5mm, black","Barracuda (assemblies)","","",,"",566.6358,2336.0000,0.0000,2336.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","MEC-FST-0001","Cable tie, 140 x 3.5mm, black","Plentify Office - Oude Molen","","",,"",295.6500,1000.0000,0.0000,1000.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","MEC-FST-0001","Cable tie, 140 x 3.5mm, black","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","MEC-FST-0001","Cable tie, 140 x 3.5mm, black","Plentify StoreAll","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - kits","MEC-FST-0014","Cable tie, 200 x 3.6mm, black","Alta Du Toit Centre","","",,"",21.6599,50.0000,0.0000,50.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - kits","MEC-FST-0014","Cable tie, 200 x 3.6mm, black","CITADEL Body Corporate","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - kits","MEC-FST-0014","Cable tie, 200 x 3.6mm, black","Plentify Office - Oude Molen","","",,"",8704.2686,20093.0000,0.0000,20093.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - kits","MEC-FST-0006","Cable tie, 200 x 4.5 mm, black","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - kits","MEC-FST-0006","Cable tie, 200 x 4.5 mm, black","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - kits","MEC-FST-0006","Cable tie, 200 x 4.5 mm, black","Plentify StoreAll","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
